id,datasetidentifier,url,title,description,themes,keywords,updated_keywords,updated_description
59543,tipslm50,https://data.europa.eu/data/datasets/5wlvpmjxqhoeokcwmyxsuw,Unit labour cost performance related to the euro area - annual data,"The relative unit labour cost (ULC) series measures the trading position of an individual country relative to its partners in the euro area and as such offers an indication about changes in its competitive position. The measure takes into account not only changes in market exchange rates, but also variations in relative price levels based on the unit labour cost and therefore can be used as indicators of competitiveness. The data are expressed as 10 years % change, and 1 year % change. A decrease in the relative unit labour cost index is regarded as an improvement of a country's competitive position relative to their trading partners in the euro area. Data source: Directorate General for Economic and Financial Affairs (DG ECFIN).",N/A,"Geopolitical entity (reporting), Time frequency, Unit of measure","Geopolitical entity (reporting), Time frequency, Unit of measure","The relative unit labour cost (ULC) series measures the trading position of an individual country relative to its partners in the euro area and as such offers an indication about changes in its competitive position. The measure takes into account not only changes in market exchange rates, but also variations in relative price levels based on the unit labour cost and therefore can be used as indicators of competitiveness. The data are expressed as 10 years % change, and 1 year % change. A decrease in the relative unit labour cost index is regarded as an improvement of a country's competitive position relative to their trading partners in the euro area. Data source: Directorate General for Economic and Financial Affairs (DG ECFIN)."
59544,trng_aes_201,https://data.europa.eu/data/datasets/dtx9qdrsvy6u8lywzm2yfa,Participation rate in informal learning by learning form and age,Participation rate in informal learning by learning form and age,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Source of learning, Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Source of learning, Time frequency, Training, Unit of measure",Participation rate in informal learning by learning form and age
59546,teibp110,https://data.europa.eu/data/datasets/c0pirckdc1wzoov7tyg,"Balance of payments, financial account, net, quarterly data","The Balance of Payments is the statistical statement that systematically summarises transactions between residents and non-residents. It consists of the goods and services account, the primary income account, the secondary income account, the capital account and the financial account (BPM6 – 2.12) The financial account shows net acquisition and disposal of financial assets and liabilities The financial account indicates the functional categories, sectors, instruments, and maturities used for net international financing transactions. (BPM6 – 8.1). Five functional categories of investment are distinguished in the international accounts: a) direct investment, b) portfolio investment, c) financial derivatives and employee stock options, d) other investment and e) reserve assets. (BPM6 – 6.1). Source of euro area data: European Central Bank (ECB).","http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/GOVE","BOP_item, Currency, Geopolitical entity (partner), Geopolitical entity (reporting), Seasonal adjustment, Sector (ESA 2010), Stock or flow, Time frequency","BOP_item, Currency, Geopolitical entity (partner), Geopolitical entity (reporting), Seasonal adjustment, Sector (ESA 2010), Stock or flow, Time frequency","The Balance of Payments is the statistical statement that systematically summarises transactions between residents and non-residents. It consists of the goods and services account, the primary income account, the secondary income account, the capital account and the financial account (BPM6 – 2.12) The financial account shows net acquisition and disposal of financial assets and liabilities The financial account indicates the functional categories, sectors, instruments, and maturities used for net international financing transactions. (BPM6 – 8.1). Five functional categories of investment are distinguished in the international accounts: a) direct investment, b) portfolio investment, c) financial derivatives and employee stock options, d) other investment and e) reserve assets. (BPM6 – 6.1). Source of euro area data: European Central Bank (ECB)."
59713,trng_aes_166,https://data.europa.eu/data/datasets/lm3wjldvmfwboqgadcxvtw,Distribution of education and training activities by field (ISCED-F 2013),Distribution of education and training activities by field (ISCED-F 2013),"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), ISCED Fields of education and training (ISCED-F 2013), Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Distribution of education and training activities by field (ISCED-F 2013)
59738,trng_aes_175,https://data.europa.eu/data/datasets/gcfbjyrlarclzdcduhywzw,Population by will to participate in education and training,Population by will to participate in education and training,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Participation, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Participation, Time frequency, Unit of measure",Population by will to participate in education and training
59844,https://geoportal.sachsen.de/md/9be5c9dc-b6c6-4e19-932d-4183058764f4,https://data.europa.eu/data/datasets/9be5c9dc-b6c6-4e19-932d-4183058764f4,Hydrogeologically Critical Areas (WFS Service),Hydrogeologically critical areas,"nbf3c722b73534ccc8d05506f3bc33d9cb8, nbf3c722b73534ccc8d05506f3bc33d9cb10, nbf3c722b73534ccc8d05506f3bc33d9cb12, http://publications.europa.eu/resource/authority/data-theme/TECH","Boden, Datenkatalog, OGC::WFS, infoFeatureAccessService, infoManagementService, opendata","Boden, Datenkatalog, OGC::WFS, infoFeatureAccessService, infoManagementService, opendata",Hydrogeologically critical areas
60008,edat_aes_l23,https://data.europa.eu/data/datasets/0ff1hlali9tad0h34xysaw,Number of foreign languages known (self-reported) by educational attainment level,Number of foreign languages known (self-reported) by educational attainment level,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Education (ISCED 2011), Number of foreign languages, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure",Number of foreign languages known (self-reported) by educational attainment level
60099,trng_aes_105,https://data.europa.eu/data/datasets/ckbe9lkiewtqxivpcrkig,Participation rate in education and training by degree of urbanisation,Participation rate in education and training by degree of urbanisation,"http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/GOVE, http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/REGI, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Degree of urbanisation, Geopolitical entity (reporting), Time frequency, Training, Unit of measure","Age class, Degree of urbanisation, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Participation rate in education and training by degree of urbanisation
60239,urn:ine:es:TABLA:T3:6:26000,https://data.europa.eu/data/datasets/urn-ine-es-tabla-t3-6-26000,National indices by sections. ICN (API identifier: 61702),"Table of INEBase
National indices by sections. Monthly. Industrial Turnover Indices",http://publications.europa.eu/resource/authority/data-theme/ECON,"Annual variation (for monthly series), Index, Industrial Turnover Indices, Industrial companies and establishments, MINING AND QUARRYNG, Manufacturing, Mining and industry, Monthly variation rate, SECTIONS, Statistics, Type of data, Year-to-date average variation rate","Index, Industrial Turnover Indices, MINING AND QUARRYNG, Manufacturing, Mining and industry, Monthly variation rate, SECTIONS, Statistics, Type of data","Table of INEBase
National indices by sections. Monthly. Industrial Turnover Indices"
60240,urn:ine:es:TABLA:T3:4:25897,https://data.europa.eu/data/datasets/urn-ine-es-tabla-t3-4-25897,Original series. Overall index. IAS (API identifier: 60294),"Table of INEBase
Original series. Overall index. Monthly. Autonomous Communities and Cities. Services Sector Activity Indicators",http://publications.europa.eu/resource/authority/data-theme/ECON,"Annual variation (for monthly series), Autonomous Communities and Cities, Index, Monthly variation rate, Services (general statistics), Services Sector Activity Indicators, Statistics, Type of data, Year-to-date average variation rate","Index, Monthly variation rate, Services (general statistics), Statistics, Type of data","Table of INEBase
Original series. Overall index. Monthly. Autonomous Communities and Cities. Services Sector Activity Indicators"
